station_index,station_id,source_station_id,expver,resolution_arcmin,valid_time_shift_hours,file,name,river,country_code,lon,lat,model_lon,model_lat,model_row,model_col,distance_station_to_model_km,upstream_area_km2,model_upstream_area_km2,upstream_area_difference_pct,kge,correlation,rmse,matched_days,KGE,Correlation,RMSE_m3s,Matched_days,Obs_file
0,station_000000,1,iyp3,15,-24,stations/station_000000.json,Schwabelweis,Danube,Germany,12.13873,49.02358,12.125,49.125,163,768,11.322,35399.0,35881.5,1.36,0.53,0.58,203.656,1826,0.53,0.58,203.656,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1,station_000001,2,iyp3,15,-24,stations/station_000001.json,Hofkirchen,Danube,Germany,13.11521,48.67663,13.125,48.625,165,772,5.786,47496.0,49256.6,3.71,0.463,0.549,287.326,1826,0.463,0.549,287.326,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2,station_000002,3,iyp3,15,-24,stations/station_000002.json,Pfelling,Danube,Germany,12.74738,48.87984,12.625,48.875,164,770,8.966,37687.0,37745.9,0.16,0.564,0.601,204.314,1826,0.564,0.601,204.314,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
3,station_000003,4,iyp3,15,-24,stations/station_000003.json,Barby,Elbe,Germany,11.88224,51.98484,11.875,52.125,151,767,15.593,94060.0,93983.2,-0.08,0.53,0.577,203.736,1814,0.53,0.577,203.736,1814,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
4,station_000004,5,iyp3,15,-24,stations/station_000004.json,Wittenberg / Lutherstadt,Elbe,Germany,12.64631,51.85653,12.625,51.875,152,770,2.522,61879.0,60864.0,-1.64,0.481,0.504,137.569,1814,0.481,0.504,137.569,1814,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
5,station_000005,6,iyp3,15,-24,stations/station_000005.json,Malliss OP,Muritz-Elde,Germany,11.34525,53.19063,11.625,53.375,146,766,27.68,2879.0,3019.7,4.89,0.007,0.678,7.135,1742,0.007,0.678,7.135,1742,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
7,station_000007,8,iyp3,15,-24,stations/station_000007.json,Grosse Traenke Wehr UP,Muggelspree,Germany,13.99639,52.36906,13.875,52.375,150,775,8.267,6170.9,6207.7,0.6,-0.598,0.239,10.696,730,-0.598,0.239,10.696,730,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
9,station_000009,10,iyp3,15,-24,stations/station_000009.json,Plau OP,Muritz-Elde,Germany,12.25991,53.4567,12.375,53.375,146,769,11.862,1230.0,1258.4,2.31,-3.678,0.754,3.874,1815,-3.678,0.754,3.874,1815,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
10,station_000010,11,iyp3,15,-24,stations/station_000010.json,Calbe Grizehne,Saale,Germany,11.81221,51.91641,11.625,51.875,152,766,13.646,23719.0,19541.2,-17.61,0.369,0.547,55.96,1815,0.369,0.547,55.96,1815,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
11,station_000011,12,iyp3,15,-24,stations/station_000011.json,Tangermuende,Elbe,Germany,11.97805,52.54131,11.875,52.625,149,767,11.622,97780.0,97538.8,-0.25,0.517,0.567,209.088,1826,0.517,0.567,209.088,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
12,station_000012,13,iyp3,15,-24,stations/station_000012.json,Bernburg UP,Saale,Germany,11.73542,51.79679,11.625,51.875,152,766,11.541,19660.0,19541.2,-0.6,0.429,0.534,49.218,1826,0.429,0.534,49.218,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
13,station_000013,14,iyp3,15,-24,stations/station_000013.json,Wittenberge,Elbe,Germany,11.75944,52.98553,11.625,53.125,147,766,17.923,123532.0,122672.1,-0.7,0.494,0.582,239.098,1826,0.494,0.582,239.098,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
14,station_000014,15,iyp3,15,-24,stations/station_000014.json,Aken,Elbe,Germany,12.05886,51.85787,12.125,51.875,152,768,4.925,70093.0,68907.2,-1.69,0.512,0.537,163.084,1826,0.512,0.537,163.084,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
15,station_000015,16,iyp3,15,-24,stations/station_000015.json,Magdeburg-Strombruecke,Elbe,Germany,11.64433,52.1297,11.625,52.125,151,766,1.419,94942.0,94621.7,-0.34,0.535,0.582,200.083,1810,0.535,0.582,200.083,1810,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
16,station_000016,17,iyp3,15,-24,stations/station_000016.json,Havelberg Stadt,Lower Havel waterway,Germany,12.07804,52.82408,12.125,52.625,149,768,22.361,23858.0,21759.0,-8.8,0.065,0.486,48.323,1826,0.065,0.486,48.323,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
17,station_000017,18,iyp3,15,-24,stations/station_000017.json,Halle-Trotha UP,Saale,Germany,11.95455,51.51425,11.875,51.625,153,767,13.486,17988.0,18627.4,3.55,0.403,0.52,50.939,1826,0.403,0.52,50.939,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
18,station_000018,19,iyp3,15,-24,stations/station_000018.json,Neu Darchau,Elbe,Germany,10.8888,53.23226,10.875,53.125,147,763,11.962,131950.0,133276.2,1.01,0.516,0.607,246.164,1824,0.516,0.607,246.164,1824,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
20,station_000020,21,iyp3,15,-24,stations/station_000020.json,Eisenhuettenstadt,Oder,Germany,14.68797,52.15332,14.625,52.125,151,778,5.328,52033.0,52135.1,0.2,0.478,0.541,111.663,1826,0.478,0.541,111.663,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
25,station_000025,26,iyp3,15,-24,stations/station_000025.json,Hohensaaten-Finow,Oder,Germany,14.14112,52.86474,14.125,52.875,148,776,1.572,109564.0,112494.7,2.67,0.478,0.607,207.765,1826,0.478,0.607,207.765,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
26,station_000026,27,iyp3,15,-24,stations/station_000026.json,Leun (Neu),Lahn,Germany,8.35528,50.54513,8.375,50.625,157,753,8.99,3571.0,3755.8,5.18,0.14,0.292,36.245,1826,0.14,0.292,36.245,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
27,station_000027,28,iyp3,15,-24,stations/station_000027.json,Maxau,Rhine,Germany,8.30561,49.03896,8.375,48.875,164,753,18.922,50196.0,50808.3,1.22,0.337,0.581,642.512,1826,0.337,0.581,642.512,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
28,station_000028,29,iyp3,15,-24,stations/station_000028.json,Raunheim,Main,Germany,8.44832,50.01613,8.375,50.125,159,753,13.188,27142.0,27125.9,-0.06,0.444,0.515,148.756,1764,0.444,0.515,148.756,1764,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
29,station_000029,30,iyp3,15,-24,stations/station_000029.json,Plittersdorf,Rhine,Germany,8.13597,48.88594,8.125,48.875,164,752,1.457,48276.0,49754.0,3.06,0.282,0.573,654.427,1826,0.282,0.573,654.427,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
30,station_000030,31,iyp3,15,-24,stations/station_000030.json,Frankfurt-Osthafen,Main,Germany,8.71503,50.10571,8.625,50.125,159,754,6.768,24764.0,26994.7,9.01,0.436,0.442,137.693,1826,0.436,0.442,137.693,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
31,station_000031,32,iyp3,15,-24,stations/station_000031.json,Perl,Moselle,Germany,6.36907,49.47254,6.375,49.375,162,745,10.854,11522.0,11493.7,-0.25,0.204,0.589,145.98,1801,0.204,0.589,145.98,1801,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
32,station_000032,33,iyp3,15,-24,stations/station_000032.json,Plochingen,Neckar,Germany,9.41924,48.70741,9.375,48.625,165,757,9.722,3995.0,4153.6,3.97,-0.039,0.37,71.57,1826,-0.039,0.37,71.57,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
33,station_000033,34,iyp3,15,-24,stations/station_000033.json,Schweinfurt Neuer Hafen,Main,Germany,10.22074,50.03118,10.125,49.875,160,760,18.668,12715.0,13327.1,4.81,0.416,0.457,80.261,1737,0.416,0.457,80.261,1737,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
34,station_000034,35,iyp3,15,-24,stations/station_000034.json,Kleinheubach,Main,Germany,9.23305,49.7136,9.125,49.875,160,756,19.551,21505.0,23041.2,7.14,0.227,0.274,159.747,847,0.227,0.274,159.747,847,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
35,station_000035,36,iyp3,15,-24,stations/station_000035.json,Kaub,Rhine,Germany,7.76499,50.08541,7.625,50.125,159,750,10.911,103488.0,109709.4,6.01,0.486,0.566,771.407,1826,0.486,0.566,771.407,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
37,station_000037,38,iyp3,15,-24,stations/station_000037.json,Cochem,Moselle,Germany,7.16831,50.14332,7.125,50.125,159,748,3.698,27088.0,27206.3,0.44,0.222,0.545,321.821,1789,0.222,0.545,321.821,1789,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
38,station_000038,39,iyp3,15,-24,stations/station_000038.json,Trunstadt,Main,Germany,10.75524,49.92968,10.875,49.875,160,763,10.514,12010.0,12015.7,0.05,0.423,0.455,77.171,1781,0.423,0.455,77.171,1781,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
39,station_000039,40,iyp3,15,-24,stations/station_000039.json,Koeln,Rhine,Germany,6.96332,50.93691,6.875,50.875,156,747,9.26,144231.5,144251.3,0.01,0.546,0.548,1009.739,1826,0.546,0.548,1009.739,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
41,station_000041,42,iyp3,15,-24,stations/station_000041.json,Kalkofen (Neu),Lahn,Germany,7.8899,50.31783,7.875,50.375,158,751,6.444,5304.0,5836.9,10.05,0.157,0.295,47.823,1826,0.157,0.295,47.823,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
42,station_000042,43,iyp3,15,-24,stations/station_000042.json,Wuerzburg,Main,Germany,9.926,49.79619,9.875,49.875,160,759,9.496,14031.0,14366.5,2.39,0.427,0.501,81.211,1826,0.427,0.501,81.211,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
44,station_000044,45,iyp3,15,-24,stations/station_000044.json,Worms,Rhine,Germany,8.37755,49.63186,8.375,49.625,161,753,0.785,68936.0,69741.3,1.17,0.408,0.576,690.909,1826,0.408,0.576,690.909,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
45,station_000045,46,iyp3,15,-24,stations/station_000045.json,Emmerich,Rhine,Germany,6.2456,51.82921,6.125,51.875,152,744,9.723,159555.0,159285.6,-0.17,0.571,0.573,1018.48,1826,0.571,0.573,1018.48,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
46,station_000046,47,iyp3,15,-24,stations/station_000046.json,Ruhrort,Rhine,Germany,6.72794,51.45531,6.625,51.625,153,746,20.167,153176.0,158726.7,3.62,0.581,0.584,1020.226,1826,0.581,0.584,1020.226,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
47,station_000047,48,iyp3,15,-24,stations/station_000047.json,Rees,Rhine,Germany,6.3957,51.75691,6.375,51.625,153,745,14.737,159683.0,158989.1,-0.43,0.571,0.574,1028.092,1826,0.571,0.574,1028.092,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
48,station_000048,49,iyp3,15,-24,stations/station_000048.json,Mainz,Rhine,Germany,8.27535,50.00397,8.375,49.875,160,753,16.016,98206.0,98123.1,-0.08,0.472,0.556,761.053,1826,0.472,0.556,761.053,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
50,station_000050,51,iyp3,15,-24,stations/station_000050.json,St.Arnual,Saar,Germany,7.0228,49.21486,7.125,49.125,163,748,12.452,3945.0,3941.6,-0.09,0.15,0.393,45.723,1826,0.15,0.393,45.723,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
51,station_000051,52,iyp3,15,-24,stations/station_000051.json,Kehl-Kronenhof,Rhine,Germany,7.80669,48.56336,7.875,48.625,165,751,8.498,39330.0,46120.5,17.27,0.178,0.591,693.872,1826,0.178,0.591,693.872,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
52,station_000052,53,iyp3,15,-24,stations/station_000052.json,Diez Hafen,Lahn,Germany,8.00497,50.37194,8.125,50.375,158,752,8.519,4907.0,4898.3,-0.18,0.121,0.285,44.265,1802,0.121,0.285,44.265,1802,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
53,station_000053,54,iyp3,15,-24,stations/station_000053.json,Wesel,Rhine,Germany,6.60683,51.64611,6.625,51.625,153,746,2.661,154528.0,158726.7,2.72,0.578,0.58,1016.915,1826,0.578,0.58,1016.915,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
56,station_000056,57,iyp3,15,-24,stations/station_000056.json,Andernach,Rhine,Germany,7.39208,50.44336,7.375,50.375,158,749,7.697,139549.0,139520.4,-0.02,0.54,0.541,986.066,1826,0.54,0.541,986.066,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
57,station_000057,58,iyp3,15,-24,stations/station_000057.json,Düsseldorf,Rhine,Germany,6.76991,51.22546,6.625,51.375,154,746,19.442,147680.4,153384.1,3.86,0.58,0.58,995.486,1826,0.58,0.58,995.486,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
58,station_000058,59,iyp3,15,-24,stations/station_000058.json,Steinbach,Main,Germany,9.60371,50.00996,9.625,50.125,159,758,12.882,17914.2,17895.7,-0.1,0.458,0.504,91.635,1825,0.458,0.504,91.635,1825,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
59,station_000059,60,iyp3,15,-24,stations/station_000059.json,Fremersdorf,Saar,Germany,6.64844,49.40891,6.625,49.375,162,746,4.135,6983.0,7122.9,2.0,0.23,0.42,79.752,1826,0.23,0.42,79.752,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
61,station_000061,62,iyp3,15,-24,stations/station_000061.json,Bonn,Rhine,Germany,7.10807,50.73636,7.125,50.625,157,748,12.44,140901.0,140777.7,-0.09,0.535,0.536,991.799,1826,0.535,0.536,991.799,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
62,station_000062,63,iyp3,15,-24,stations/station_000062.json,Speyer,Rhine,Germany,8.44876,49.32379,8.375,49.125,163,753,22.744,53131.0,52103.7,-1.93,0.325,0.554,661.472,1826,0.325,0.554,661.472,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
66,station_000066,67,iyp3,15,-24,stations/station_000066.json,Breisach,Rhine,Germany,7.57263,48.04318,7.625,48.125,167,750,9.895,37575.0,37826.7,0.67,-0.441,0.573,650.785,730,-0.441,0.573,650.785,730,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
67,station_000067,68,iyp3,15,-24,stations/station_000067.json,Rheinweiler,Rhine,Germany,7.52933,47.71102,7.625,47.625,169,750,11.95,36649.0,36812.0,0.44,-8.872,0.38,1244.669,1826,-8.872,0.38,1244.669,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
69,station_000069,71,iyp3,15,-24,stations/station_000069.json,Kriebstein UP,Zschopau,Germany,13.02157,51.05517,13.125,50.875,156,772,21.303,1757.0,1636.6,-6.85,0.325,0.349,18.492,1820,0.325,0.349,18.492,1820,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
70,station_000070,73,iyp3,15,-24,stations/station_000070.json,Zwickau-Poelbitz,Zwickau Mulde,Germany,12.4936,50.74092,12.625,50.625,157,770,15.87,1030.0,974.5,-5.39,0.39,0.403,10.927,1826,0.39,0.403,10.927,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
71,station_000071,74,iyp3,15,-24,stations/station_000071.json,Wolkenburg,Zwickau Mulde,Germany,12.67139,50.90146,12.625,50.875,156,770,4.387,1416.4,1491.4,5.3,0.456,0.475,11.398,1826,0.456,0.475,11.398,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
72,station_000072,75,iyp3,15,-24,stations/station_000072.json,Wechselburg 1,Zwickau Mulde,Germany,12.77254,51.00685,12.875,50.875,156,771,16.324,2107.0,2076.6,-1.44,0.412,0.455,16.542,1826,0.412,0.455,16.542,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
73,station_000073,76,iyp3,15,-24,stations/station_000073.json,Riesa,Elbe,Germany,13.29328,51.31149,13.125,51.375,154,772,13.656,54485.0,54892.1,0.75,0.484,0.507,140.827,1826,0.484,0.507,140.827,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
75,station_000075,78,iyp3,15,-24,stations/station_000075.json,Torgau,Elbe,Germany,13.01012,51.55371,13.125,51.625,153,772,11.217,55211.0,55442.5,0.42,0.476,0.503,139.642,1826,0.476,0.503,139.642,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
76,station_000076,79,iyp3,15,-24,stations/station_000076.json,Lichtenwalde 1,Zschopau,Germany,13.02002,50.88619,13.125,50.875,156,772,7.469,1575.0,1636.6,3.91,0.313,0.332,18.641,1826,0.313,0.332,18.641,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
77,station_000077,80,iyp3,15,-24,stations/station_000077.json,Colditz,Zwickau Mulde,Germany,12.80647,51.12135,12.875,51.125,155,771,4.8,2326.0,2356.4,1.31,0.433,0.501,16.549,1820,0.433,0.501,16.549,1820,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
78,station_000078,81,iyp3,15,-24,stations/station_000078.json,Kleindalzig,White Elster,Germany,12.29158,51.21041,12.375,51.125,155,769,11.137,2891.0,3023.0,4.57,0.298,0.377,13.954,1816,0.298,0.377,13.954,1816,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
79,station_000079,82,iyp3,15,-24,stations/station_000079.json,Golzern 1,United Mulde,Germany,12.7774,51.253,12.625,51.125,155,770,17.759,5442.0,5552.5,2.03,0.414,0.514,37.286,1826,0.414,0.514,37.286,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
80,station_000080,83,iyp3,15,-24,stations/station_000080.json,Bad Dueben 1,United Mulde,Germany,12.58071,51.59078,12.625,51.625,153,770,4.882,6171.0,6351.7,2.93,0.46,0.536,34.929,1821,0.46,0.536,34.929,1821,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
82,station_000082,85,iyp3,15,-24,stations/station_000082.json,Boehlen 1,Pleisse,Germany,12.38722,51.21192,12.375,50.875,156,769,37.474,1359.0,789.8,-41.88,0.132,0.346,3.968,1826,0.132,0.346,3.968,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
83,station_000083,86,iyp3,15,-24,stations/station_000083.json,Neuwiese,Blacl Elster,Germany,14.19703,51.47646,14.125,51.375,154,776,12.338,669.0,746.7,11.61,0.198,0.209,2.558,1826,0.198,0.209,2.558,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
84,station_000084,87,iyp3,15,-24,stations/station_000084.json,Schoena,Elbe,Germany,14.23523,50.87579,14.125,50.875,156,776,7.735,51391.0,51889.8,0.97,0.473,0.487,137.542,1826,0.473,0.487,137.542,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
85,station_000085,88,iyp3,15,-24,stations/station_000085.json,Pirna,Elbe,Germany,13.933,50.9645,13.875,50.875,156,775,10.75,52080.0,52640.6,1.08,0.515,0.561,138.312,372,0.515,0.561,138.312,372,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
86,station_000086,89,iyp3,15,-24,stations/station_000086.json,Dresden,Elbe,Germany,13.73883,51.05448,13.625,51.125,155,774,11.167,53096.0,53749.7,1.23,0.485,0.5,140.726,1826,0.485,0.5,140.726,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
87,station_000087,90,iyp3,15,-24,stations/station_000087.json,Meissen,Elbe,Germany,13.47461,51.16446,13.375,51.125,155,773,8.218,53885.0,54276.0,0.73,0.53,0.587,136.182,372,0.53,0.587,136.182,372,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
88,station_000088,91,iyp3,15,-24,stations/station_000088.json,Podrosche 3,Lusatian Neisse,Germany,14.94666,51.47187,14.875,51.375,154,779,11.862,2173.0,2166.7,-0.29,0.432,0.462,11.245,1826,0.432,0.462,11.245,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
89,station_000089,92,iyp3,15,-24,stations/station_000089.json,Sprey,Spree,Germany,14.52241,51.43049,14.625,51.375,154,778,9.419,1596.0,1587.8,-0.51,-0.877,0.332,5.67,1826,-0.877,0.332,5.67,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
90,station_000090,93,iyp3,15,-24,stations/station_000090.json,Spreewitz,Spree,Germany,14.40429,51.51086,14.375,51.625,153,777,12.852,2033.0,2328.0,14.51,-0.808,0.497,6.044,1826,-0.808,0.497,6.044,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
91,station_000091,94,iyp3,15,-24,stations/station_000091.json,Goerlitz,Lusatian Neisse,Germany,14.99319,51.1612,14.875,51.125,155,779,9.175,1621.0,1618.0,-0.19,0.325,0.327,13.495,1826,0.325,0.327,13.495,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
92,station_000092,95,iyp3,15,-24,stations/station_000092.json,Gornja Radgona,Mur,Slovenia,15.9956,46.6811,15.875,46.625,173,783,11.119,10197.2,10143.3,-0.53,-0.065,0.498,127.74,1826,-0.065,0.498,127.74,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
93,station_000093,96,iyp3,15,-24,stations/station_000093.json,Ptuj,Drava,Slovenia,15.8675,46.4169,15.875,46.375,174,783,4.694,13664.1,14630.4,7.07,0.116,0.611,235.268,1673,0.116,0.611,235.268,1673,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
94,station_000094,97,iyp3,15,-24,stations/station_000094.json,Borl,Drava,Slovenia,15.9962,46.371,16.125,46.375,174,784,9.892,14661.5,15388.7,4.96,-7.523,0.271,443.012,1826,-7.523,0.271,443.012,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
95,station_000095,98,iyp3,15,-24,stations/station_000095.json,Radovljica,Sava,Slovenia,14.1654,46.34,14.125,46.375,174,776,4.976,908.0,971.8,7.03,0.137,0.216,56.669,1826,0.137,0.216,56.669,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
96,station_000096,99,iyp3,15,-24,stations/station_000096.json,Medno,Sava,Slovenia,14.4405,46.1225,14.375,46.125,175,777,5.056,2201.4,2291.3,4.08,0.239,0.272,94.514,1826,0.239,0.272,94.514,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
97,station_000097,100,iyp3,15,-24,stations/station_000097.json,Å Entjakob,Sava,Slovenia,14.5824,46.084,14.375,46.125,175,777,16.627,2284.8,2291.3,0.28,0.229,0.267,95.324,1826,0.229,0.267,95.324,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
98,station_000098,101,iyp3,15,-24,stations/station_000098.json,Hrastnik,Sava,Slovenia,15.0906,46.122,14.875,46.125,175,779,16.62,5176.8,4571.1,-11.7,0.181,0.293,158.213,1826,0.181,0.293,158.213,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
99,station_000099,102,iyp3,15,-24,stations/station_000099.json,Jesenice na Dolenjskem,Sava,Slovenia,15.6925,45.8605,15.625,45.875,176,782,5.469,10881.6,9990.7,-8.19,0.198,0.353,237.937,1826,0.198,0.353,237.937,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
100,station_000100,103,iyp3,15,-24,stations/station_000100.json,Moste,Ljubljanica,Slovenia,14.5444,46.0554,14.625,45.875,176,778,21.005,1762.3,1205.9,-31.57,0.04,0.294,54.47,1826,0.04,0.294,54.47,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
101,station_000101,104,iyp3,15,-24,stations/station_000101.json,Medlog,Savinja,Slovenia,15.2204,46.2332,15.125,46.375,174,780,17.387,1037.1,1187.8,14.53,0.141,0.163,29.123,1826,0.141,0.163,29.123,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
102,station_000102,105,iyp3,15,-24,stations/station_000102.json,Laško,Savinja,Slovenia,15.2336,46.154,15.125,45.875,176,780,32.137,1663.6,1570.7,-5.58,0.244,0.301,36.202,1826,0.244,0.301,36.202,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
103,station_000103,106,iyp3,15,-24,stations/station_000103.json,Veliko Širje,Savinja,Slovenia,15.1924,46.0919,15.125,45.875,176,780,24.674,1841.9,1570.7,-14.72,0.168,0.297,41.686,1826,0.168,0.297,41.686,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
104,station_000104,107,iyp3,15,-24,stations/station_000104.json,Podbočje,Krka,Slovenia,15.4555,45.8644,15.375,45.625,177,781,27.343,2238.1,2156.8,-3.63,0.405,0.417,48.086,1826,0.405,0.417,48.086,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
105,station_000105,108,iyp3,15,-24,stations/station_000105.json,Solkan,Soca,Slovenia,13.65517,45.98162,13.625,46.125,175,774,16.112,1572.8,1381.8,-12.14,0.013,0.269,120.751,1826,0.013,0.269,120.751,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
106,station_000106,109,iyp3,15,-24,stations/station_000106.json,Bollendorf,Saar,Germany,6.35917,49.85092,6.375,49.875,160,745,2.908,3222.0,4221.6,31.02,0.193,0.215,67.442,1826,0.193,0.215,67.442,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
107,station_000107,110,iyp3,15,-24,stations/station_000107.json,Boos,Nahe,Germany,7.72003,49.78014,7.625,49.875,160,750,12.559,2832.0,2854.9,0.81,-0.161,0.174,36.785,1826,-0.161,0.174,36.785,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
